timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
1.16666667,0.93937271,0.34289781,1.50000000,-0.10280054,0.28184718,-0.00000001,0.00000000,0.00007735,4,0.00074554,0.00750929,0.00000000,0.00000000,0.00000000,0.00000200,0.00000199,0.00000199
1.20000000,0.93589682,0.35227423,1.50000000,-0.10571146,0.28075396,0.00000005,0.00000000,0.00003286,4,0.00075221,0.00870003,0.00000000,0.00000000,0.00000000,0.00000195,0.00000194,0.00000194
1.23333333,0.93232735,0.36161543,1.50000000,-0.10841979,0.27973214,-0.00000001,0.00000000,0.00007318,4,0.00129554,0.00753988,0.00000000,0.00000000,0.00000000,0.00000189,0.00000189,0.00000188
1.26666667,0.92866464,0.37092047,1.50000000,-0.11130392,0.27858543,0.00000005,0.00000000,0.00003109,4,0.00110379,0.00866831,0.00000000,0.00000000,0.00000000,0.00000185,0.00000184,0.00000183
1.30000000,0.92490906,0.38018842,1.50000000,-0.11399532,0.27750552,-0.00000001,0.00000000,0.00006943,4,0.00079575,0.00756761,0.00000000,0.00000000,0.00000000,0.00000180,0.00000179,0.00000179
1.33333333,0.92106099,0.38941834,1.50000000,-0.11685208,0.27630551,0.00000005,0.00000000,0.00002950,4,0.00075475,0.00863964,0.00000000,0.00000000,0.00000000,0.00000175,0.00000175,0.00000174
1.36666667,0.91712082,0.39860933,1.50000000,-0.11952476,0.27516771,-0.00000001,0.00000000,0.00006602,4,0.00133671,0.00759285,0.00000000,0.00000000,0.00000000,0.00000171,0.00000170,0.00000170
1.40000000,0.91308894,0.40776045,1.50000000,-0.12235371,0.27391510,0.00000005,0.00000000,0.00002808,4,0.00105642,0.00861362,0.00000000,0.00000000,0.00000000,0.00000167,0.00000166,0.00000166
1.43333333,0.90896575,0.41687080,1.50000000,-0.12500614,0.27272014,-0.00000001,0.00000000,0.00006294,4,0.00098938,0.00761591,0.00000000,0.00000000,0.00000000,0.00000164,0.00000163,0.00000162
1.46666667,0.90475166,0.42593947,1.50000000,-0.12780637,0.27141469,0.00000006,0.00000001,0.00002681,4,0.00077483,0.00858986,0.00000000,0.00000000,0.00000000,0.00000160,0.00000159,0.00000159
